book_id,title,subtitle,author,synopsis,domain,themes,average_rating,language,preview_link,thumbnail,search_category,difficulty_level,source
1495,Anthem BlueCross Presents: Iron Man & Habit Heroes (2013) #1,Anthem BlueCross Presents: Iron Man & Habit Heroes (2013),Christos Gage,"- The Habit Hazards -Sappers that steal your energy, the Blocker Bots that prevent you from eating healthy, and the Scorchers that trick you into dehydration-have united for the first time into an unbeatable force...and have descended upon New York City! - The Habit Heroes - Agent Dynamo, Agent Fuel, and Agent Quench - respond to the emergency, charging into the city to save its citizens...but the threat is too big for them to handle alone! To combat the Hazards' mysterious new technology, they seek out the world-famous Armored Avenger, Iron Man! - But when the Hazards cause even the brilliant Tony Stark to fall into old unhealthy habits, can even the combined might of the Habit Heroes and Iron Man be enough to stop the Hazards latest evil endeavor?",Comics,Anthem BlueCross Presents: Iron Man & Habit Heroes (2013)  Comic  Marvel Universe,,en,,,comics,medium,Marvel/DC Comics Dataset
17092,Marvels Annotated (2019) #3,Marvels Annotated (2019),"Jeph York, Jess Harrold","Celebrating the 25th anniversary of the series that changed the way we look at super heroes, the landmark Marvels is back - with all-new commentary! Are the Marvels really heroes or opportunists using their powers to garner fame? As public opinion turns against super heroes, Daily Bugle photographer Phil Sheldon finds himself becoming cynical, getting more and more lost in his coverage of the Marvels - and distant from his family. But when Galactus arrives to consume Earth and the Fantastic Four rise to stop him, Phil must come to grips with the possibility of Armageddon - and decide what really matters to him. Packed with extras and completely remastered, you don't want to miss this unique look back at the Marvels phenomenon! Collecting MARVELS #3.",Comics,Marvels Annotated (2019)  Comic , Rated T,en,,,comics,medium,Marvel/DC Comics Dataset
9955,Foolkiller: Short Time (2008) #1,Foolkiller: Short Time (2008),Gregg Hurwitz,"""SHORT TIME,"" PART 1
Los Angeles. The City of Angels. For a town that thinks it's pretty, there's plenty of ugly to go around. That's where the Foolkiller comes in -- taking a scalpel to warts, expurgating the cancer that grows in society's gut. When an ex-con named Darius Goode is brutally murdered just two days out of Lompoc, it barely makes the police blotter. But when signs point to Goode being the
latest victim of the clandestine hate-crime organization known as the White Angels, the Foolkiller has to get involved. Thus begins a bloody search that takes him from the Hollywood Hills to the city's back alleys and eventually across the path of the one vigilante whose legend exceeds even his own. Yep, him.
Cardstock Cover/Explicit Content ...$3.99",Comics,Foolkiller: Short Time (2008)  Comic  MAX, EXPLICIT CONTENT,en,,,comics,medium,Marvel/DC Comics Dataset
1247,Amazing Spider-Man Family (2008) #1,Amazing Spider-Man Family (2008 - 2009),"Tom Defalco, Keith Champagne, Karl Kesel, J. M. DeMatteis","Heads' up, Web-Slingers! Not getting nearly enough bang for your Brand New Buck with Thrice Monthly Spider-Man? Well, get ready to have your Spider-Senses overloaded with the Brand New Amazing Spider-Man Family! Check in here for slices of life from Spidey and the rest of the Brand New Day Cast. We all know Spider-Man's origin - but what happened the day after Uncle Ben died? Find out as J.M. De Matteis and Spanish Sensation Alex Cal bring you Spider-Man: 48 Hours! Also, the Amazing Spider-Girl team of Tom DeFalco, Ron Frenz and Sal Buscema show us life before MayDay became Spider-Girl with Mr. and Mrs. Spider-Man! Also, check out Aunt May, Agent of F.E.A.S.T. and a flashback to the birth of Spidey's New Ways To Die nemesis, VENOM! Rated A ...$4.99",Comics,Amazing Spider-Man Family (2008 - 2009)  Comic  MARVEL UNIVERSE, RATED A,en,,,comics,medium,Marvel/DC Comics Dataset
2764,"Avengers, Thor & Captain America: Official Index to the Marvel Universe (2010) #1","Avengers, Thor & Captain America: Official Index to the Marvel Universe (2010 - 2011)","Ronald Byrd, JEPH YORK, Michael Hoskin, Chris Buchner","The chronicle of the Marvel Universe returns as the All-New Official Index to the Marvel Universe delves into the history of three more of Marvel's most enduring titles! Return with us to the Silver and Golden Ages to we launch our coverage of the Avengers (from AVENGERS #1), Thor (from JOURNEY INTO MYSTERY #83), and Captain America (from both CAPTAIN AMERICA #100 and 1941's CAPTAIN AMERICA COMICS #1). Watch the Marvel universe's history unfold month by month as each issue provides synopses for dozens of individual comics, including back-up strips, introducing the characters, teams, places and equipment that appeared within, providing vital information about first appearances, where they last showed up and where they appeared next! Rated A ...$3.99",Comics,"Avengers, Thor & Captain America: Official Index to the Marvel Universe (2010 - 2011)  Comic ",,en,,,comics,medium,Marvel/DC Comics Dataset
18121,Muties (2002) #1,Muties (2002),Karl Bollers,"Think all mutants wear spandex? Or have flashy codenames? Or are immersed in the struggle between human and mutant? Think again! MUTIES is a six-issue series that explores a very different side of a classic Marvel concept, and can be loosely described as The Uncanny X-Men meets The Twilight Zone. Each globe-spanning, self-contained story focuses on a different mutant and his place in the world — whether or not he's directly involved in the ideological struggle that will inevitably determine the future of mankind. These are the ones who have fallen between the cracks. Meet a thirteen-year-old boy genius who is taunted and tormented by his peers. But what is the secret that makes Jared different from anything mutant fans have ever encountered before?",Comics,Muties (2002)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
20239,Power Pack (2020) #3,Power Pack (2020 - 2021),Ryan North,"The Power Pack is in over their heads (metaphorically) as their powers are (literally) about to start misbehaving and shutting down! Only they don't know that yet, which is what's known to STUFFY OLD LITERATURE PROFESSORS as ""dramatic irony"" and known to everyone else as ""oh dang, that's some exciting and suspenseful comic soliciting!"" Sophocles used it! Shakespeare used it! Now it is our turn to experience dramatic irony. As if that weren't enough, the Power Pack faces ANOTHER threat they never saw coming, delivered to them by special guest - TASKMASTER! Honestly, given how badly things are going, it really seems that one or more of the Power Pack should die in this issue. DO THEY? Heck, you'll have to buy this (Julie-narrated!) issue to find out!",Comics,Power Pack (2020 - 2021)  Comic , Rated T,en,,,comics,medium,Marvel/DC Comics Dataset
8481,Ender's Game (2008) #1,Ender's Game (2008 - 2009),Christopher Yost,"There's a war coming. The same aliens who almost destroyed Earth once are coming back to get the whole job done this time. But we aren't going to just sit and die. The international military is taking our best and brightest to mold them into the finest
military minds ever-and they're taking them young. 8-year-old Ender Wiggin is the best they've ever found. Can he save the Earth? Can he survive Battle School and the game that they will force him to play? The legendary sci-fi epic by New York Times Bestseller Orson Scott Card comes to comics! Join hot writer Christopher Yost (X-FORCE) and superstar Pasqual Ferry
(ULTIMATE FANTASTIC FOUR, ULTIMATE IRON MAN) as they tell one of the greatest science fiction story of all time.
Parental Advisory ...$3.99",Comics,Ender's Game (2008 - 2009)  Comic  LICENSED PUBLISHING, PARENTAL ADVISORY,en,,,comics,medium,Marvel/DC Comics Dataset
10653,Ghost Rider (2016) #1,Ghost Rider (2016 - 2017),Felipe Smith,"ROBBIE REYES IS BACK! It's hell on wheels as the Spirit of Vengeance makes his roaring return! A mysterious object from space crash-lands in southern California, drawing some of the brightest minds in the Marvel Universe to Ghost Rider's backyard - including Amadeus Cho, the Totally Awesome Hulk! What mayhem will be unleashed as the High-octane Hothead comes face-to-face with the Jade Genius? And with Robbie still possessed by the ghost of his evil uncle Eli?who's really in the driver's seat? Then, meet the newest speed trap in Ghost Rider's life as his original creators Felipe Smith and Tradd Moore reunite for a special backup story and the debut of an all-new villain. Strap in and start your engines, True Believer, this one's gonna be a scorcher!",Comics,Ghost Rider (2016 - 2017)  Comic  Marvel Universe, Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
6651,Dark Reign: The Hood (2009) #1,Dark Reign: The Hood (2009),Jeff Parker,"Straight from the pages of NEW AVENGERS and DARK REIGN: THE CABAL-go deep into the cutthroat world of The Hood! You may know him as the tough-talking crime boss who's organizing the villains of NYC while wheeling and dealing with the likes of Loki and Dr. Doom. But what about his pregnant girlfriend, addict cousin and institutionalized mother that we met back in his debut mini? And what price is he paying for his rapid climb up the ranks of crime and power? Writer Jeff Parker (AGENTS OF ATLAS) and Kyle Hotz (THE HOOD: BLOOD FROM STONES) invite you to spend a week in the life of Parker Robinson, one of the key characters in Dark Reign, as he struggles to keep his professional and personal lives from destroying each other!
Parental Advisory ...$3.99",Comics,Dark Reign: The Hood (2009)  Comic  MARVEL UNIVERSE, RATED T,en,,,comics,medium,Marvel/DC Comics Dataset
15467,Marvel Legacy: The 1980s (2006) #1,Marvel Legacy: The 1980s (2006),Various,"From the Venerable Vaults of Marveldom, it's the Mighty Marvel Handbook - 1980's style! Just what is the 1980s Handbook, you ask? Imagine a Handbook written at 11:59 PM Dec. 31, 1989. The profiles within cover everything published by the hallowed House of Ideas up until that point. So if it's from a comic that has a December 1989 cover date or earlier, you'll find it in this magnificent mag! Featuring 1980s takes on the Avengers, Captain Marvel, the Defenders, the Fantastic Four, Iron Man, She-Hulk, Spider-Man, Thor and Wolverine - plus U.S. Archer, Captain Hero, the Crossroads, Crystar, DP7, Fusion, Hercules of the 24th century, Lady Daemon, Lunatik, Necromon, Nightmask, Nuke, Rocket Raccoon, Spaceknights, Spider-Ham, Micah Synn, Zaniac and more!",Comics,Marvel Legacy: The 1980s (2006)  Comic  Marvel Universe, T,en,,,comics,medium,Marvel/DC Comics Dataset
25992,Thanos Quest: Marvel Tales (2021) #1,Thanos Quest: Marvel Tales (2021),Ralph Macchio,"Thanos undertakes his most epic quest as we celebrate the legacy of the House of Ideas with MARVEL TALES! This anthology series shines a spotlight on fan-favorite characters, features timeless stories, and highlights some of Marvel’s most impressive talent from the past eight decades. In THANOS QUEST (1990) #1-2, a star-spanning tale from the stellar team of Jim Starlin and Ron Lim, the Mad Titan returns — scouring the cosmos and battling the Elders of the Universe for the six all-powerful Infinity Gems! See how Thanos gains mastery of Mind, Power, Reality, Soul, Space, and Time…setting the stage for the tyrant to devastate the Marvel Universe with the Infinity Gauntlet! If you’re a fan of cosmic action, then this evergreen classic is a must-have!",Comics,Thanos Quest: Marvel Tales (2021)  Comic  Marvel Universe, Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
18669,New Mutants 98 Facsimile Edition (2019) #1,New Mutants 98 Facsimile Edition (2019),"Fabian Nicieza, Rob Liefeld","The dynamic debut of Deadpool! It’s the beginning of the end for the New Mutants as Cable continues his reinvention of the squad into his own paramilitary force! But their numbers are dwindling — and Rictor’s about to be the next member making his exit! Meanwhile, Deadpool makes his entrance — but he’s not looking to join. No, he’s been hired to kill Cable! With swords, guns, a healing factor and an unstoppable mouth, this merc is set to make a big splash! But who is the new mystery woman riding to the rescue? Cable called, she came: Enter Domino! Prepare for high-octane mutant action from the bombastic 1990s! It’s one of the all-time great Marvel comic books, boldly represented in its original form, ads and all! Reprinting NEW MUTANTS (1983) #98.",Comics,New Mutants 98 Facsimile Edition (2019)  Comic  Marvel Universe, Rated T,en,,,comics,medium,Marvel/DC Comics Dataset
